model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
swin,dem+rgb,Qal,0.4550333,950,1040,0.7442307692307693,0.8147368421052632,0.7778894472361809,0.7886707382791449,0.867957546873313,0.7122395833333334,845,6,0.5,0.0035502958579881,0.0070505287896592,0.5574820815386328,0.5886708992936922,0.4498697916666667
swin,dem+rgb,Qaf,0.16515097,13,7,0.0,0.0,0.0,0.906510429819688,0.0573562498802505,0.9869791666666666,6,0,0.0,0.0,0.0,0.0659041394335511,0.002386253081664,0.99609375
swin,dem+rgb,Qat,0.12478019,61,142,0.2394366197183098,0.5573770491803278,0.334975369458128,0.898260627952209,0.2785181697728656,0.912109375,77,0,0.0,0.0,0.0,0.2266451848357263,0.0317465146446732,0.9498697916666666
swin,dem+rgb,Qc,0.627454,749,736,0.8845108695652174,0.8691588785046729,0.8767676767676768,0.9592289931683584,0.9622011842478466,0.880859375,456,227,0.4625550660792951,0.2302631578947368,0.3074670571010249,0.5710079597141001,0.4263785771402489,0.6920572916666666
swin,dem+rgb,Qca,0.40931365,432,468,0.7371794871794872,0.7986111111111112,0.7666666666666667,0.9219693538647344,0.8651470870332663,0.86328125,249,215,0.2093023255813953,0.180722891566265,0.1939655172413793,0.6303754255561484,0.206127262275525,0.7565104166666666
swin,dem+rgb,Qr,0.54386187,1433,1457,0.9574468085106383,0.9734822051639916,0.9653979238754326,0.9342407468885292,0.9950424843222156,0.9348958333333334,1511,1536,0.9837239583333334,1.0,0.9917952084017068,0.759073461283918,0.9894496978974584,0.9837239583333334
swin,ep-ms+prc-ms,af1,0.44610393,571,619,0.6833602584814217,0.7408056042031523,0.7109243697478992,0.8542054209050569,0.8101691141615563,0.7760416666666666,435,595,0.5714285714285714,0.7816091954022989,0.6601941747572816,0.8346811153914415,0.6953921526497957,0.7721354166666666
swin,ep-ms+prc-ms,Qal,0.4965534,950,983,0.8067141403865717,0.8347368421052631,0.8204862907397827,0.8653871025687084,0.9200349048311908,0.7740885416666666,845,1244,0.6117363344051447,0.9005917159763314,0.7285782671134514,0.7327909983815584,0.794359775001205,0.630859375
swin,ep-ms+prc-ms,Qaf,0.14040293,13,19,0.1052631578947368,0.1538461538461538,0.125,0.8959543411283397,0.2266374653551164,0.9817708333333334,6,1,0.0,0.0,0.0,0.8416122004357298,0.0141170188583521,0.9954427083333334
swin,ep-ms+prc-ms,Qat,0.084476955,61,161,0.2546583850931677,0.6721311475409836,0.3693693693693693,0.9269130313976104,0.3635463805904598,0.9088541666666666,77,193,0.1243523316062176,0.3116883116883117,0.1777777777777777,0.7290707921276804,0.109052096943989,0.85546875
swin,ep-ms+prc-ms,Qc,0.42312008,749,765,0.9006535947712418,0.9198931909212285,0.9101717305151916,0.9732892480104772,0.9744644566684276,0.9114583333333334,456,484,0.8202479338842975,0.8706140350877193,0.8446808510638298,0.9674910656270306,0.9391471926500582,0.9049479166666666
swin,ep-ms+prc-ms,Qca,0.30980304,432,488,0.7745901639344263,0.875,0.8217391304347826,0.9592642914653784,0.9129527094984908,0.8932291666666666,249,309,0.686084142394822,0.8514056224899599,0.7598566308243727,0.95950858601461,0.8195109896802371,0.9127604166666666
swin,ep-ms+prc-ms,Qr,0.2076543,1433,1498,0.9499332443257676,0.9930216329378926,0.9709996588195156,0.9299859755147392,0.9944596079653276,0.9446614583333334,1511,1536,0.9837239583333334,1.0,0.9917952084017068,0.9090138980807412,0.9982336102321894,0.9837239583333334
swin,ep-ms+prc-ms+s-ms,af1,0.46652654,571,592,0.6824324324324325,0.7075306479859895,0.6947549441100602,0.8469025344137636,0.7990868794750935,0.7688802083333334,435,603,0.5572139303482587,0.7724137931034483,0.6473988439306358,0.8325952373495359,0.7113044743676178,0.76171875
swin,ep-ms+prc-ms+s-ms,Qal,0.30192345,950,1055,0.8,0.888421052631579,0.8418952618453865,0.8808550386204419,0.9295158616685938,0.7936197916666666,845,1234,0.6296596434359806,0.919526627218935,0.7474747474747475,0.7850503943345979,0.840139831455186,0.658203125
swin,ep-ms+prc-ms+s-ms,Qaf,0.10155914,13,24,0.125,0.2307692307692307,0.1621621621621621,0.8929238850446992,0.1135509994793817,0.9798177083333334,6,6,0.0,0.0,0.0,0.8293028322440087,0.0203475682695631,0.9921875
swin,ep-ms+prc-ms+s-ms,Qat,0.21409512,61,117,0.3247863247863248,0.6229508196721312,0.4269662921348314,0.92755765490414,0.3671268052944391,0.93359375,77,143,0.1048951048951049,0.1948051948051948,0.1363636363636363,0.6552611199629705,0.0797383316547551,0.8763020833333334
