encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single,plc-50,0.5636257989540965,0.7773620205799813,0.0952380952380952,0.3035714285714285,0.7225548902195609,0.6905829596412556,0.966078697421981,0.4345922276956759,0.7001381851681253,0.0,0.1512605042016806,0.4668008048289738,0.372960372960373,0.9917952084017068
resnext50_32x4d,single_sa,plc-50,0.5712676056338029,0.7771929824561403,0.0571428571428571,0.2903225806451613,0.6990077177508269,0.6858359957401491,0.96038580778505,0.4425622022233986,0.7012089810017271,0.0,0.2807017543859649,0.4955089820359281,0.336405529953917,0.9917898193760264
vit_b_16,single,plc-50,0.5593607305936074,0.7780407004259347,0.0625,0.3300970873786408,0.7123107307439105,0.6495726495726496,0.965873836608066,0.4402985074626865,0.6900692840646652,0.0,0.2818791946308724,0.4011684518013632,0.3979057591623036,0.9911330049261085
resnext50_32x4d,single,prc-10,0.6738072054527751,0.8058252427184466,0.0714285714285714,0.3270440251572327,0.871222076215506,0.752913752913753,0.9665862900447812,0.6263871763255241,0.7205417607223477,0.0,0.3490566037735849,0.8085106382978723,0.6481178396072013,0.989134013829437
resnext50_32x4d,single_sa,prc-10,0.6781193490054249,0.7943262411347518,0.0821917808219178,0.3157894736842105,0.871261378413524,0.7456896551724138,0.9693251533742332,0.6285714285714286,0.7209302325581395,0.0,0.3880597014925373,0.8147429679922406,0.6160583941605839,0.9914642153644124
vit_b_16,single,prc-10,0.6631486367634125,0.7952576379388965,0.1818181818181818,0.268041237113402,0.8590514362057449,0.722400857449089,0.9686962504299964,0.5912334352701325,0.710651142733937,0.0,0.206060606060606,0.7797902764537655,0.605475040257649,0.990801576872536
resnext50_32x4d,single,prc-100,0.5771658060814687,0.7885047148630444,0.0736196319018405,0.3653846153846153,0.8744423199490121,0.7813620071684588,0.9710785981626404,0.4533634821933295,0.7106831728564879,0.0465116279069767,0.1186440677966101,0.789179104477612,0.696113074204947,0.9914642153644124
resnext50_32x4d,single_sa,prc-100,0.5635416666666667,0.799405646359584,0.1071428571428571,0.2922374429223744,0.8703352308665402,0.7819383259911894,0.971019434026594,0.4497607655502392,0.7002967359050445,0.0,0.1278538812785388,0.7841328413284133,0.6447761194029851,0.9914529914529916
vit_b_16,single,prc-100,0.5688073394495413,0.7990291262135922,0.0909090909090909,0.3037974683544304,0.8754669987546699,0.7432950191570882,0.9662301860785664,0.449025069637883,0.6999031945788964,0.0,0.0869565217391304,0.7504363001745201,0.5892857142857143,0.9904322005938634
resnext50_32x4d,single,prc-20,0.5722831505483549,0.8009615384615385,0.1388888888888889,0.28,0.8745852687458527,0.728,0.9699658703071672,0.48124191461837,0.7265268915223336,0.0,0.3391812865497076,0.8307086614173228,0.5628891656288917,0.9917952084017068
resnext50_32x4d,single_sa,prc-20,0.6062222222222222,0.8027681660899654,0.0588235294117647,0.28,0.8723994452149791,0.735632183908046,0.9682485489928304,0.4654377880184331,0.7202632816173014,0.0,0.2268041237113402,0.8209876543209876,0.5960264900662252,0.9921156373193168
vit_b_16,single,prc-20,0.6027820710973725,0.8054256314312441,0.123076923076923,0.2832618025751073,0.8741123305358296,0.7289915966386554,0.9675675675675676,0.47233691164327,0.7212681638044914,0.0,0.1983471074380165,0.7840909090909091,0.5902668759811617,0.9917952084017068
resnext50_32x4d,single,prc-200,0.570957095709571,0.7809773123909249,0.135593220338983,0.3285714285714285,0.8467635402906208,0.7491638795986622,0.9671682626538988,0.4513661202185792,0.7120938628158845,0.0,0.0,0.76153091265947,0.7077464788732394,0.9904511030622324
resnext50_32x4d,single_sa,prc-200,0.567769477054429,0.7917448405253283,0.1363636363636363,0.2719033232628399,0.8478118876551274,0.753528773072747,0.9685577580314424,0.45,0.6950146627565983,0.0,0.0928792569659442,0.7542533081285444,0.6666666666666666,0.9921052631578948
vit_b_16,single,prc-200,0.5720338983050848,0.788470066518847,0.1081081081081081,0.3292682926829268,0.8407643312101911,0.7417746759720838,0.968335035750766,0.4470463012240553,0.6956521739130435,0.0,0.0336134453781512,0.7276084949215144,0.6983606557377049,0.9921104536489151
resnext50_32x4d,single,prc-5,0.7364085667215815,0.8012968967114404,0.0341880341880341,0.3380281690140845,0.8829300196206671,0.7446351931330472,0.9631688672689368,0.7226890756302521,0.7152838427947599,0.0,0.3461538461538461,0.7870036101083032,0.5539906103286385,0.9816971713810316
resnext50_32x4d,single_sa,prc-5,0.7406779661016949,0.7955352612886859,0.0588235294117647,0.2898550724637681,0.8854860186418109,0.7280080889787665,0.9674322934521769,0.7247608926673751,0.7274436090225563,0.0,0.3067484662576687,0.7988980716253443,0.5848822800495663,0.9888084265964452
vit_b_16,single,prc-5,0.6509519492293744,0.7904483430799221,0.0963855421686747,0.2553191489361702,0.8554913294797688,0.7119815668202765,0.9677200135915732,0.640279394644936,0.7082767978290366,0.0,0.2288557213930348,0.782608695652174,0.627151051625239,0.9917952084017068
resnext50_32x4d,single,prc-50,0.5669882100750268,0.8018018018018018,0.1428571428571428,0.2642642642642642,0.8933500627352572,0.7599517490952955,0.9709202873759836,0.4394618834080717,0.7334987593052109,0.0,0.2091152815013404,0.8070175438596491,0.6692015209125475,0.9917952084017068
resnext50_32x4d,single_sa,prc-50,0.5803237858032378,0.8110951697752271,0.1967213114754098,0.3304347826086956,0.8982035928143712,0.7671840354767184,0.9711179068977234,0.4566729917773561,0.7236598890942699,0.0,0.2167487684729064,0.8518896833503575,0.7003367003367004,0.9911330049261085
