encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,osm,0.8206382766349374,0.6029082090892761,0.7346835698772666,0.6882689636010002,0.7226747056218965,0.6723184631642511,0.6415693873264724,0.8358743879649639,0.5069233338185805,0.6158496732026144,0.5626251746882315,0.6163377192982457,0.592773580725388,0.6801720714758438
vit_b_16,single,osm,0.8063972850103898,0.5819337165439196,0.7334713874438104,0.6881800500138927,0.7119666543956109,0.6535252700617283,0.5935406066436765,0.8241525467965382,0.4946711309396381,0.5513616557734204,0.5581656177955013,0.6146320662768032,0.5971328983377175,0.6484844473858371
resnext50_32x4d,single,plc-10,0.7745397130749617,0.7635943955451769,0.7232183443608263,0.8473242567379827,0.8892008489082437,0.8957117216854535,0.8864761956381817,0.7507386179752994,0.6133637040906328,0.662309368191721,0.7504784454750184,0.6952668128654971,0.8581427497090148,0.6580807412309729
resnext50_32x4d,single_sa,plc-10,0.7931217843434388,0.7780851446021197,0.8371634931057124,0.8635065295915532,0.9028963649966156,0.8970242887815353,0.8914220286045298,0.783680457682149,0.7081547195985579,0.4687363834422657,0.7630203929038747,0.8406737329434698,0.8665774207942883,0.6497418927862343
vit_b_16,single,plc-10,0.7669972686768962,0.7675624214118915,0.8144855800798021,0.8826896360100028,0.9037293265226148,0.9023500402576488,0.899301485782424,0.6916011567331684,0.680296971202014,0.9128540305010892,0.6729302226217921,0.7275929987004548,0.8808255555243507,0.735195234943746
resnext50_32x4d,single,plc-100,0.5548369826592743,0.7448356385845158,0.7708470124753776,0.868285634898583,0.7417106756488532,0.8086964908749329,0.8002018983868454,0.4961216031403008,0.666359533820293,0.7340958605664487,0.6764195365977408,0.6034417641325536,0.6677369930381978,0.8016677696889477
resnext50_32x4d,single_sa,plc-100,0.5557053800713229,0.7187569606610382,0.7910500530329815,0.8439010836343428,0.7371522894566749,0.826592273886205,0.7967059397421392,0.5014166849363693,0.6537048613192441,0.8691721132897603,0.7391381750531854,0.5764670646523717,0.6636241937446756,0.6891330244870947
vit_b_16,single,plc-100,0.5500884730905692,0.7276728938386923,0.7542805192181423,0.8585384829119199,0.7310128031784862,0.8083043981481481,0.8006490558879126,0.5071961748462736,0.635062810950599,0.7562091503267974,0.7019930035694257,0.5711744639376218,0.6253358422033121,0.712005294506949
resnext50_32x4d,single,plc-20,0.7309020625572806,0.7597557032513023,0.7428658013030962,0.8629730480689081,0.8395437881597319,0.877740455582394,0.8857377082500559,0.663213170889578,0.7080502487604792,0.6420479302832244,0.7632874322387687,0.7090237166991553,0.8094912673225927,0.8023295830575776
resnext50_32x4d,single_sa,plc-20,0.7510485195502846,0.7628130052092689,0.8769129754027981,0.8674631842178383,0.8692250404181433,0.8779165827965647,0.8866455734794951,0.658531951099836,0.7148160200035966,0.7176470588235294,0.7548311866337911,0.7063799545159195,0.8094382190767733,0.7952349437458636
vit_b_16,single,plc-20,0.747151166483671,0.7642698042033412,0.7916561442497096,0.8554265073631564,0.8724330449917976,0.8875742250402576,0.8806902485789199,0.6431478175535301,0.6443059111655349,0.8392156862745098,0.8108115325387429,0.6953845841455492,0.8279489363826712,0.7623031105228326
resnext50_32x4d,single,plc-200,0.5417801693238841,0.711104724268008,0.7281680892974393,0.8158933036954709,0.6273710139567708,0.6605315687063876,0.7656217183043246,0.5256809379143308,0.6502025192885708,0.7516339869281046,0.6704378554961146,0.5482862248213125,0.5333907502582201,0.704645929847783
resnext50_32x4d,single_sa,plc-200,0.5377312777329111,0.7137039698221663,0.77327137734229,0.8027340928035565,0.6006975840722827,0.6701902593263553,0.7190970128523906,0.5506947706891332,0.6427131590440063,0.6497821350762527,0.6801046794192785,0.5127883365821962,0.5106673781372577,0.7777630708140304
vit_b_16,single,plc-200,0.4998339428146239,0.7041835818214478,0.5607858982776908,0.8038343984440122,0.5841384446521665,0.6430152979066023,0.7240157453641285,0.5378767473665528,0.6148245831870456,0.7089324618736383,0.6175195606312809,0.5211297920727745,0.5205717976802314,0.7777101257445401
resnext50_32x4d,single,plc-5,0.8340644084099345,0.774770971798096,0.861003080963685,0.8880689080300084,0.9117976870473634,0.8968921933709072,0.8990711319182378,0.8578366584192008,0.6482227112751436,0.6925925925925926,0.7655216613407155,0.8973582683560754,0.8993705981657789,0.7449636002647253
resnext50_32x4d,single_sa,plc-5,0.8025062838579711,0.7810167055864919,0.8137279660588919,0.8997499305362601,0.9138504028242656,0.9033606749865808,0.895324494068388,0.8128451668806833,0.661115440276077,0.6019607843137256,0.7290796934388435,0.9154097628330083,0.9118837432090444,0.8260225016545333
vit_b_16,single,plc-5,0.7742656733482755,0.776430752649542,0.8616596797818072,0.8745429285912754,0.9041873705389484,0.9099486714975844,0.8956564746373621,0.7060644972699844,0.6172685157434128,0.7497821350762528,0.6897002928531372,0.8897132878492527,0.9056770984481828,0.774228987425546
resnext50_32x4d,single,plc-50,0.6204005335607924,0.7539428776719957,0.8125157836254356,0.8822339538760766,0.8022946308758989,0.8743143619162641,0.8111708073902939,0.5476338125215322,0.7094700245763366,0.5042483660130719,0.7201427770310566,0.6470171377517868,0.7826488549380115,0.6822501654533422
resnext50_32x4d,single_sa,plc-50,0.6136965418364291,0.7428606071492725,0.8054952270316682,0.868841344818005,0.7771106922741546,0.8690494162640902,0.79796611088151,0.5544113501832191,0.6981751856070012,0.645751633986928,0.7782238323705083,0.6760660331384015,0.7630740522306788,0.7450694904037062
vit_b_16,single,plc-50,0.5948558569185957,0.7596964253637506,0.8051921814233043,0.8790219505418172,0.793724118392503,0.8612641740472357,0.8242061260577647,0.5611220729326527,0.685792822339633,0.8395424836601307,0.7673464301291579,0.5876157407407407,0.7472095062456507,0.6955393778954335
resnext50_32x4d,single,prc-10,0.8274311951580265,0.8101526854679362,0.726854891661195,0.8789219227563212,0.952660302682272,0.9137249228395062,0.9124519813819876,0.8185996011984925,0.688293271906764,0.5976034858387799,0.7890923333006952,0.9556916016894088,0.9097992591968496,0.8231369953673064
resnext50_32x4d,single_sa,prc-10,0.8252479515076722,0.8095634991916651,0.830799535330067,0.895593220338983,0.9557241082137472,0.9158950617283952,0.914470965250442,0.8213807719210331,0.7336815694602625,0.6649237472766885,0.7567004619780494,0.9627335120207928,0.9100488980007052,0.8246988749172733
vit_b_16,single,prc-10,0.7958059217988622,0.7847170828094125,0.850345977069549,0.8348763545429286,0.9485497817505084,0.9076632112184648,0.9066863596636832,0.7898462213035172,0.6577817929593506,0.6364923747276688,0.6834070658608014,0.9374979694606886,0.8982971513091994,0.8332759761747187
resnext50_32x4d,single,prc-100,0.6357376840920845,0.8012717801329261,0.8101419263599172,0.9091303139761044,0.9515406395312344,0.9363740438808372,0.8469095319073977,0.5327758464092205,0.6338656779044177,0.7920479302832244,0.6534541537968543,0.954987004548408,0.9406733382636996,0.8251753805426869
resnext50_32x4d,single_sa,prc-100,0.6388591962106294,0.8078085144602118,0.8347896358401939,0.8873242567379828,0.95274173272962,0.9402069075415996,0.8677565566162373,0.5689665612243833,0.6299951189854341,0.6971677559912854,0.580409994392174,0.9529199155295648,0.9230020314357664,0.8198014559894111
vit_b_16,single,prc-100,0.6361097247806321,0.8036393030357464,0.8325673013788575,0.8939372047791053,0.95598027357103,0.936407591921632,0.8650736116098348,0.5225489889024606,0.6288904683205029,0.7510893246187365,0.5898008776692807,0.952038661468486,0.9215884517089336,0.8763997352746526
resnext50_32x4d,single,prc-20,0.7581100333021787,0.824158433626729,0.8233749179251477,0.8710975270908586,0.9542312240123638,0.9134460547504024,0.8906157900798786,0.7078768517648533,0.735460998980981,0.6185185185185185,0.7549736076124014,0.965135640025991,0.9087195713701738,0.841455989410986
